"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1987,30577.9,10371.6,18301,21414.9,9418.56,12411.8,19224.8,9099.55,3944.91,8658.27,3927.46,473.719,893.705,303.672,169.928,166.22,998.797,1042.52,242.836,242.224,224.545,195.955,162.406,134.663,111.675,94.1311,81.1732,70.4902,59.9137,49.9912,41.2506,34.0131,28.2169,23.6073,19.9121,16.9086,14.4334,12.3674,10.6263,9.14559,56.0617
1988,18900.7,26190.8,8883.29,15674.8,18336.9,8004.17,10147.4,14665.6,6514.91,2722.9,5895.3,2671.53,323.618,614.053,209.818,117.98,115.868,698.482,730.929,170.601,170.442,158.2,138.193,114.622,95.1002,78.9032,66.5331,57.3915,49.85,42.3782,35.3651,29.1851,24.0667,19.9669,16.706,14.0917,11.9666,10.2151,8.75307,7.52098,46.1528
1989,14154,16189,22432.7,7608.6,13422.3,15601,6594.43,7900.12,10847.9,4679.47,1934.18,4182.93,1901.3,231.289,440.679,151.12,85.2277,83.9032,506.757,531.099,124.107,124.108,115.279,100.759,83.6105,69.3954,57.5926,48.5744,41.9076,36.4059,30.9525,25.8324,21.3197,17.5817,14.5873,12.2053,10.2956,8.74312,7.46356,6.39544,39.2176
1990,22420.1,12123.3,13865.9,19213.7,6514.89,11402.3,12730.3,5008.12,5618.52,7429.81,3161.02,1305.54,2836.34,1296.99,158.692,303.874,104.636,59.207,58.4399,353.696,371.289,86.8741,86.9621,80.8395,70.7012,58.6974,48.7367,40.4599,34.1326,29.4535,25.5906,21.7599,18.1621,14.9905,12.3628,10.2577,8.58306,7.24031,6.14868,5.24891,32.0793
1991,39316.2,19203.5,10383.7,11876.2,16450.5,5533.46,9326.26,9745.75,3604.03,3892.48,5060.75,2142.51,885.325,1928.16,884.249,108.482,208.207,71.8292,40.7056,40.2269,243.699,256.015,59.9381,60.0271,55.8216,48.8352,40.5532,33.6777,27.9623,23.5921,20.3598,17.6908,15.0435,12.5567,10.3643,8.54784,7.09249,5.93467,5.00631,4.25155,25.8113
1992,14941.4,33675.4,16448,8893.73,10169.4,14009.1,4596.06,7419.6,7446.77,2684.17,2862.67,3703.42,1565.87,647.218,1410.73,647.556,79.5123,152.719,52.7187,29.8905,29.5508,179.079,188.177,44.0648,44.1372,41.0501,35.916,29.8274,24.7719,20.5689,17.3549,14.9776,13.0145,11.0671,9.23782,7.62498,6.28866,5.218,4.36621,3.68322,22.1178
1993,19261.8,12797.7,28843.4,14087.9,7615.23,8658.1,11635.4,3660.08,5681.73,5562.49,1980.38,2101.39,2714.28,1147.54,474.533,1034.97,475.357,58.399,112.216,38.7511,21.9775,21.7328,131.726,138.438,32.4214,32.4777,30.2083,26.4317,21.9519,18.2319,15.1389,12.7737,11.0241,9.57931,8.14606,6.79965,5.61253,4.62893,3.84085,3.21388,18.9918
1994,17674.2,16498.3,10961.3,24704.5,12061.8,6470.7,7110.37,9010,2682.3,4022.04,3872.9,1370.38,1452.24,1876.99,794.549,328.999,718.414,330.297,40.6115,78.0886,26.9803,15.3082,15.1428,91.8073,96.5058,22.6048,22.647,21.0667,18.4345,15.311,12.717,10.5601,8.91048,7.69024,6.6825,5.68276,4.74355,3.91543,3.22927,2.67951,15.4915
1995,11019.6,15138.5,14130.9,9388.47,21153.5,10265.1,5354.85,5605.91,6789.13,1964.36,2905.41,2783.47,983.904,1043.35,1350.1,572.221,237.205,518.461,238.553,29.3496,56.4623,19.516,11.0766,10.9597,66.459,69.8712,16.3681,16.4003,15.257,13.3515,11.0899,9.21136,7.64924,6.4545,5.57069,4.84078,4.11661,3.43628,2.8364,2.33935,13.1636
1996,8101.88,9438.61,12966.3,12103.3,8038.91,17993.8,8469.6,4190.22,4174.75,4901.71,1397.65,2056.49,1968.61,696.523,739.685,958.579,406.814,168.825,369.334,170.06,20.9348,40.2925,13.9321,7.90961,7.82787,47.4764,49.9209,11.6959,11.7199,10.9036,9.54236,7.92628,6.58388,5.46749,4.61362,3.98195,3.46025,2.94264,2.45634,2.02755,11.0821
1997,12371.9,6939.5,8084.27,11105.7,10363.8,6843.43,14911.6,6698.02,3170.38,3070.02,3553.5,1007.33,1479.65,1416.53,501.56,533.121,691.482,293.681,121.952,266.928,122.958,15.1415,29.1499,10.0814,5.72441,5.666,34.3681,36.1407,8.46785,8.48567,7.89501,6.90957,5.73952,4.76757,3.95922,3.34094,2.88355,2.50577,2.13095,1.7788,9.49365
1998,21135.5,10596.9,5943.75,6924.24,9509.45,8818.49,5655.43,11715,5021.14,2309,2206.45,2542.82,720.621,1059.85,1016.34,360.448,383.672,498.225,211.804,88.0192,192.773,88.8418,10.9444,21.0762,7.29082,4.14065,4.09901,24.8661,26.151,6.12769,6.14093,5.71374,5.00074,4.15404,3.45066,2.86565,2.41818,2.08714,1.81372,1.54243,8.15931
1999,27610.1,18103.2,9076.38,5090.9,5929.3,8106.32,7370.68,4570.86,9172.94,3850.76,1751.46,1665.18,1915,542.31,797.508,764.863,271.316,288.859,375.178,159.522,66.3018,145.226,66.9354,8.2464,15.8814,5.49408,3.12035,3.08906,18.7398,19.7086,4.61817,4.6282,4.30629,3.76894,3.13083,2.60071,2.1598,1.82255,1.57306,1.36699,7.31215
2000,23021.7,23648.9,15505.7,7774.06,4359.66,5057.16,6783.08,5968.01,3592.35,7081.62,2949.6,1338.59,1273.04,1465.81,415.69,612.11,587.716,208.671,222.33,288.941,122.913,51.1053,111.973,51.621,6.36085,12.2519,4.23895,2.40772,2.38375,14.4619,15.2101,3.56421,3.57205,3.32366,2.90899,2.4165,2.00736,1.66706,1.40676,1.21419,6.69917
2001,12910.1,19718.7,20255.7,13280.9,6658.01,3721.73,4241.23,5513.84,4722.73,2803.22,5504.22,2295.51,1045.17,997.612,1152.53,327.776,483.774,465.355,165.469,176.503,229.593,97.7366,40.6601,89.1268,41.1029,5.06617,9.76026,3.37746,1.91865,1.89975,11.5265,12.1236,2.84109,2.84746,2.64955,2.31903,1.92646,1.60032,1.32904,1.12153,6.30897
2002,11520,11057.9,16889.6,17349.5,11374.8,5693.39,3155.01,3541.39,4544.71,3866.03,2289.87,4497.92,1878.4,856.615,818.857,947.224,269.669,398.345,383.435,136.412,145.569,189.416,80.6543,33.5604,73.576,33.9355,4.18316,8.05973,2.78917,1.58454,1.56899,9.5199,10.0133,2.34661,2.3519,2.18846,1.91548,1.59124,1.32185,1.09778,6.13761
2003,12643,9867.2,9471.39,14466.4,14860.1,9740.64,4869.21,2691.86,3015.03,3864.13,3284.74,1944.8,3819.19,1594.71,727.166,695.065,803.986,228.882,338.087,325.426,115.773,123.543,160.755,68.4497,28.4819,62.4419,28.8,3.55011,6.84002,2.36707,1.34474,1.33154,8.07918,8.49795,1.99148,1.99597,1.85726,1.62559,1.35042,1.1218,6.14039
2004,36976.2,10829.1,8451.54,8112.44,12390.7,12727.7,8342.2,4169.49,2304.63,2580.95,3307.48,2811.36,1664.45,3268.54,1364.76,622.302,594.824,688.032,195.87,289.324,278.489,99.0742,105.724,137.568,58.5766,24.3737,53.4353,24.6459,3.03804,5.85341,2.02564,1.15077,1.13948,6.91383,7.2722,1.70422,1.70807,1.58937,1.39112,1.15563,6.21468
2005,7581.37,31671.2,9275.46,7238.96,6948.48,10612.5,10899.1,7141.17,3567.93,1971.59,2207.58,2828.66,2404.18,1423.3,2794.89,1166.96,532.099,508.598,588.289,167.474,247.379,238.113,84.7101,90.3956,117.622,50.0837,20.8398,45.6877,21.0725,2.59756,5.00472,1.73194,0.983923,0.974264,5.91139,6.21779,1.45713,1.46041,1.35892,1.18942,6.30168
2006,29264.6,6493.66,27127.3,7944.6,6200.27,5951.19,9086.84,9326.94,6106.99,3049.47,1684.37,1885.42,2415.37,2052.63,1215.07,2385.86,996.132,454.195,434.125,502.14,142.948,211.148,203.238,72.3029,77.1554,100.394,42.7477,17.7873,38.9956,17.9859,2.21707,4.27164,1.47825,0.839798,0.831554,5.04549,5.30701,1.24369,1.24649,1.15987,6.3938
2007,7276.95,25066,5562,23235.1,6804.69,5310.39,5095.87,7776.93,7977.26,5220.08,2605.34,1438.56,1609.89,2062.07,1752.21,1037.16,2036.42,850.207,387.65,370.514,428.557,121.999,180.204,173.452,61.7061,65.8471,85.6795,36.4823,15.1802,33.2799,15.3496,1.89211,3.64553,1.26158,0.716706,0.70967,4.30595,4.52914,1.06139,1.06379,6.44649
2008,76836.9,6232.91,21469.7,4763.93,19901,5828.02,4547.22,4361.42,6651.68,6818.6,4459.54,2224.91,1228.18,1374.22,1760,1495.41,885.112,1737.81,725.519,330.792,316.165,365.69,104.102,153.767,148.005,52.653,56.1863,73.1088,31.1296,12.9529,28.3971,13.0975,1.6145,3.11065,1.07648,0.611548,0.605544,3.67416,3.8646,0.905661,6.40834
2009,10646.2,65813,5338.67,18389.2,4080.38,17044.7,4990.03,3890.93,3729.16,5683.76,5823.59,3807.51,1899.18,1048.22,1172.74,1501.86,1276.02,755.233,1482.78,619.033,282.238,269.755,312.008,88.8196,131.193,126.277,44.9231,47.9376,62.3756,26.5594,11.0513,24.228,11.1746,1.37746,2.65396,0.918433,0.521764,0.516641,3.13474,3.29722,6.24019
2010,50503.3,9118.8,56370.7,4572.71,15750.8,3494.8,14595.4,4271.09,3328.69,3188.98,4858.99,4977.5,3253.88,1622.88,895.667,1002.02,1283.2,1090.22,645.254,1266.84,528.879,241.132,230.466,266.565,75.8829,112.085,107.884,38.3798,40.9552,53.2902,22.6908,9.44157,20.699,9.54693,1.17682,2.26739,0.784655,0.445764,0.441388,2.67814,8.1482
2011,3369.83,43257.5,7810.51,48283.1,3916.64,13490.4,2992.56,12492.1,3653.86,2846.63,2726.5,4153.66,4254.53,2781.07,1387,765.461,856.338,1096.62,931.687,551.421,1082.61,451.965,206.064,196.949,227.797,64.8467,95.7833,92.1936,32.7978,34.9987,45.5396,19.3907,8.06839,17.6885,8.15842,1.00567,1.93762,0.670534,0.380932,0.377192,9.25174
2012,3036.81,2886.36,37051.3,6689.92,41355.6,3354.52,11551.4,2561.23,10686,3124.19,2433.18,2329.99,3549.09,3634.94,2375.93,1184.9,653.91,731.531,936.781,795.884,471.043,924.797,386.082,176.025,168.239,194.59,55.3937,81.8204,78.754,28.0167,29.8967,38.901,16.564,6.8922,15.1099,6.96911,0.859063,1.65515,0.572786,0.325401,8.22525
2013,120412,2601.11,2472.25,31735.4,5730.04,35419.5,2872.17,9884.9,2190.34,9133.61,2669.26,2078.3,1989.8,3030.55,3103.62,2028.54,1011.62,558.269,624.528,799.747,679.455,402.133,789.502,329.598,150.272,143.625,166.12,47.2893,69.8496,67.2318,23.9177,25.5226,33.2095,14.1405,5.88382,12.8992,5.94947,0.733375,1.41299,0.488982,7.29962
2014,50845.9,103137,2227.93,2117.54,27181.8,4907.15,30310.6,2454.74,8438.36,1868.35,7787.31,2275.22,1771.26,1695.71,2582.55,2644.8,1728.65,862.069,475.742,532.209,681.531,579.023,342.694,672.809,280.882,128.062,122.397,141.568,40.3001,59.5261,57.2952,20.3828,21.7505,28.3013,12.0506,5.01423,10.9928,5.07018,0.624987,1.20416,6.6375
2015,17099.8,43551,88339.5,1908.26,1813.68,23277.1,4198.34,25889.3,2093.31,7187.59,1590.23,6625.11,1935.15,1506.28,1441.91,2195.93,2248.8,1469.8,732.982,404.503,452.515,579.479,492.321,291.38,572.066,238.825,108.887,104.071,120.371,34.2659,50.6132,48.7164,17.3309,18.4938,24.0638,10.2463,4.26345,9.34687,4.31103,0.531409,6.66754
2016,31588.3,14646.5,37302.7,75664.3,1634.44,1553.13,19910.4,3583.76,22057.9,1781.26,6111.57,1351.6,5629.75,1644.24,1279.79,1225.08,1865.72,1910.66,1248.82,622.785,343.694,384.492,492.374,418.321,247.585,486.085,202.93,92.5219,88.4296,102.28,29.1161,43.0067,41.395,14.7263,15.7145,20.4474,8.70645,3.62272,7.94218,3.66315,6.11706
2017,20375,27056.3,12545.1,31950.6,64807.8,1399.61,1328.25,16988,3051.27,18754.2,1513.26,5189.81,1147.5,4779.13,1395.75,1086.38,1039.95,1583.81,1621.99,1060.16,528.709,291.781,326.42,418.012,355.145,210.195,412.68,172.286,78.5505,75.0763,86.8358,24.7196,36.5127,35.1444,12.5026,13.3416,17.3599,7.39179,3.0757,6.74293,8.30343
2018,18760.6,17451.8,23174.3,10745,27364.9,55416.8,1185.47,1106.58,13957.4,2487.3,15232.9,1227.49,4208.66,930.779,3878.16,1133.15,882.367,844.989,1287.31,1318.7,862.119,430.024,237.354,265.563,340.111,288.982,171.046,335.833,140.209,63.9276,61.1016,70.6735,20.1189,29.7175,28.6041,10.176,10.8589,14.1295,6.01633,2.50338,12.2466
