"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1930",188.1894,180.8073,174.2702,168.429,163.0949,158.0939,153.2797,148.5323,143.7779,138.9742,134.103,129.1758,124.2388,119.2957,114.3284,109.4788,104.774,100.2321,95.8685,91.6871,87.6903,83.8726,80.2281,76.7476,73.4254,70.2565,67.2304,64.34,61.5781,58.935,56.4089,53.9938,51.6828,49.4723,47.3575,45.3341,43.399,41.547,39.7743,38.0763,36.4507,34.8946,33.8598,32.3999,31.0031,29.6665,28.3876,27.1639,25.9932,24.87316,23.80178,22.77672,21.79617,20.85813,19.96067,19.10216,18.28073,17.49483,16.74277,16.02324,15.3347,14.67581,14.04527,13.44187,12.86442,12.31179,11.78292,11.27677,10.79238,10.32879,9.88512,9.46052,9.05415,8.66524,8.29303,7.93682,7.5959,7.26963,6.95738,6.65853,6.37253,6.09879,5.83683,5.58612,5.34617,5.11654,4.89677,4.68643,4.48513,4.29248,4.10811,3.93164,3.76277,3.60114,3.44646,3.29842,3.15675,3.02115,2.89138,2.76718,61.6555
"1931",188.01,180.1063,173.04,166.7829,161.1886,156.0761,151.2776,146.6524,142.0859,137.5087,132.8825,128.1916,123.4494,118.7012,113.9517,109.1838,104.5331,100.0251,95.6765,91.5013,87.5027,83.6825,80.0349,76.554,73.2305,70.0589,67.034,64.1459,61.3876,58.7519,56.2298,53.8195,51.5151,49.3101,47.2011,45.1833,43.2528,41.4065,39.6394,37.9481,36.328,34.7772,33.2925,32.3052,30.9123,29.5795,28.3044,27.0842,25.9167,24.79973,23.73113,22.70886,21.73098,20.79541,19.90039,19.04421,18.22509,17.44139,16.69154,15.97408,15.28755,14.63062,14.00199,13.4004,12.82471,12.27377,11.74651,11.24192,10.75902,10.29686,9.85456,9.43126,9.02615,8.63845,8.26739,7.91227,7.57241,7.24714,6.93585,6.63793,6.35281,6.07994,5.81878,5.56884,5.32964,5.10072,4.88162,4.67193,4.47126,4.2792,4.09539,3.91948,3.75113,3.59001,3.4358,3.28822,3.14698,3.01181,2.88244,2.75862,61.4649
"1932",188.2391,179.934,172.3689,165.606,159.614,154.2546,149.3524,144.7466,140.303,135.9128,131.5114,127.0633,122.5553,118.0008,113.4441,108.8894,104.3206,99.8668,95.5519,91.3915,87.3985,83.5756,79.9242,76.4384,73.1125,69.9374,66.9076,64.0184,61.2598,58.6252,56.1081,53.6993,51.3974,49.1967,47.0909,45.0767,43.1497,41.306,39.5428,37.8553,36.2401,34.693,33.2119,31.7941,30.8512,29.521,28.2482,27.0304,25.8651,24.75025,23.68355,22.66306,21.68676,20.75286,19.85941,19.00468,18.1871,17.40482,16.65636,15.94027,15.2551,14.59948,13.97212,13.37177,12.79727,12.24748,11.72134,11.21782,10.73594,10.27477,9.83341,9.41102,9.00677,8.6199,8.24964,7.89528,7.55615,7.23158,6.92096,6.62368,6.33917,6.06688,5.80628,5.55688,5.3182,5.08976,4.87113,4.6619,4.46165,4.27002,4.0866,3.91107,3.74308,3.5823,3.42842,3.28116,3.14023,3.00534,2.87625,2.7527,61.3329
"1933",188.5696,180.1532,172.2055,164.9635,158.4877,152.7471,147.6081,142.9024,138.4768,134.2037,129.981,125.7485,121.4736,117.1445,112.7748,108.4064,104.0432,99.6694,95.4077,91.2807,87.3028,83.4858,79.8321,76.3429,73.0123,69.8348,66.8015,63.9072,61.1473,58.5123,55.9958,53.5914,51.2906,49.0919,46.9899,44.9785,43.0546,41.2141,39.4532,37.7691,36.1572,34.6145,33.1367,31.7221,30.3679,29.4672,28.1968,26.9811,25.8179,24.70492,23.64002,22.62113,21.64641,20.71397,19.82195,18.96854,18.15226,17.37124,16.62405,15.90919,15.22523,14.57079,13.94457,13.34536,12.77194,12.22321,11.69808,11.19554,10.7146,10.25434,9.81386,9.3923,8.98885,8.60275,8.23322,7.87958,7.54111,7.21719,6.90719,6.6105,6.32656,6.05481,5.79473,5.54583,5.30761,5.07963,4.86145,4.65263,4.45278,4.26151,4.07847,3.90328,3.73563,3.57516,3.4216,3.27463,3.13397,2.99935,2.87052,2.74723,61.2108
"1934",188.619,180.47,172.415,164.8063,157.873,151.6699,146.1674,141.2368,136.7178,132.4643,128.3559,124.2959,120.2281,116.1221,111.9674,107.7767,103.5903,99.4118,95.2253,91.148,87.2008,83.3974,79.7488,76.2569,72.9226,69.7403,66.7046,63.8067,61.0419,58.4055,55.8884,53.4847,51.188,48.9904,46.8903,44.8825,42.9613,41.1237,39.3657,37.6838,36.0751,34.5356,33.0621,31.6506,30.2994,29.0058,28.1456,26.9322,25.771,24.65999,23.59692,22.57974,21.60663,20.6756,19.78499,18.93288,18.11789,17.33806,16.59213,15.87847,15.19568,14.54238,13.91729,13.31917,12.74682,12.19913,11.675,11.17343,10.69343,10.23406,9.79443,9.37371,8.97106,8.58571,8.21691,7.86397,7.52618,7.20289,6.89351,6.5974,6.31402,6.04281,5.78325,5.53483,5.2971,5.06956,4.85182,4.6434,4.44396,4.25307,4.07039,3.89555,3.72823,3.56808,3.41482,3.26815,3.12776,2.99341,2.86483,2.74178,61.0896
"1935",188.0429,180.5166,172.7173,165.0066,157.7215,151.0794,145.1322,139.8508,135.113,130.7661,126.6721,122.7172,118.8106,114.8993,110.9551,106.9681,102.9504,98.9401,94.94,90.9349,87.0359,83.2629,79.6282,76.1423,72.8067,69.6222,66.5832,63.6842,60.9172,58.2773,55.7601,53.3569,51.0619,48.8693,46.7711,44.7661,42.8493,41.0151,39.2607,37.5823,35.9766,34.4408,32.971,31.5643,30.2167,28.9268,27.6918,26.8706,25.7121,24.6035,23.54285,22.52788,21.55685,20.62779,19.73894,18.88869,18.07523,17.29703,16.55264,15.84047,15.15913,14.50727,13.88357,13.28681,12.71578,12.16935,11.64647,11.14609,10.66724,10.20899,9.77043,9.35072,8.94906,8.56464,8.19676,7.84467,7.50771,7.18522,6.87659,6.58121,6.29853,6.02798,5.76905,5.52125,5.2841,5.05713,4.83991,4.63201,4.43305,4.24264,4.0604,3.88599,3.71907,3.55933,3.40644,3.26012,3.12009,2.98607,2.85781,2.73505,60.9396
"1936",186.7233,179.9653,172.7619,165.296,157.9128,150.9334,144.5652,138.8571,133.7825,129.2252,125.0411,121.0996,117.2936,113.537,109.7799,105.9954,102.1735,98.3257,94.4875,90.6614,86.8323,83.1058,79.5008,76.0286,72.6989,69.5133,66.4722,63.5701,60.802,58.16,55.6394,53.236,50.9416,48.7504,46.657,44.6538,42.7395,40.9094,39.1583,37.4833,35.881,34.3479,32.8817,31.4784,30.1353,28.8488,27.6172,26.4381,25.6541,24.54804,23.48972,22.47704,21.50807,20.58094,19.6939,18.84533,18.03354,17.25688,16.51399,15.80326,15.12334,14.47284,13.85049,13.25503,12.68528,12.1401,11.61842,11.11921,10.64149,10.18431,9.7468,9.3281,8.92739,8.54392,8.1769,7.82567,7.48952,7.16782,6.85993,6.56527,6.28326,6.01338,5.75508,5.50788,5.2713,5.04487,4.82818,4.62079,4.42231,4.23236,4.05057,3.87658,3.71007,3.55071,3.39818,3.25223,3.11253,2.97883,2.85088,2.72842,60.792
"1937",184.8334,178.7032,172.2341,165.3381,158.1881,151.1131,144.4191,138.3044,132.8164,127.9309,123.5391,119.5046,115.7048,112.0383,108.4237,104.8134,101.1815,97.5183,93.8339,90.1619,86.5039,82.8452,79.286,75.8437,72.5291,69.3512,66.3112,63.4094,60.6405,57.9996,55.4791,53.0746,50.7818,48.593,46.5028,44.5059,42.595,40.769,39.0232,37.3529,35.7551,34.2266,32.7642,31.3656,30.027,28.7459,27.5186,26.3438,25.2191,24.47126,23.41623,22.40669,21.44063,20.51638,19.63199,18.78593,17.97644,17.20205,16.46126,15.75259,15.07463,14.42605,13.80556,13.2119,12.64389,12.10041,11.58037,11.08274,10.60654,10.15084,9.71475,9.29741,8.89801,8.51578,8.14998,7.7999,7.46485,7.1442,6.83734,6.54364,6.26257,5.99357,5.73612,5.48973,5.25393,5.02826,4.81227,4.60557,4.40774,4.21842,4.03722,3.8638,3.69784,3.53901,3.38699,3.24151,3.10228,2.96902,2.84149,2.71943,60.5917
"1938",182.8461,176.8937,171.0265,164.8331,158.2287,151.3774,144.5929,138.1683,132.2937,127.0159,122.3136,118.0841,114.1987,110.5411,107.0149,103.5425,100.0783,96.5972,93.0894,89.5642,86.0531,82.5572,79.0618,75.6625,72.3757,69.2113,66.1778,63.2763,60.5067,57.8643,55.3441,52.9388,50.6442,48.4564,46.3678,44.3733,42.4677,40.6444,38.902,37.2362,35.6422,34.1176,32.6592,31.2638,29.9292,28.6519,27.4294,26.2584,25.1374,24.06428,23.35056,22.34383,21.38054,20.45873,19.57685,18.73299,17.92557,17.15323,16.41428,15.7074,15.03118,14.38427,13.76539,13.17331,12.60684,12.06485,11.54626,11.05003,10.57519,10.1208,9.68597,9.26985,8.87162,8.49051,8.12579,7.77674,7.44269,7.12299,6.81703,6.52421,6.24397,5.97577,5.71909,5.47343,5.23833,5.01332,4.79798,4.59188,4.39465,4.20588,4.02523,3.85232,3.68686,3.52849,3.37693,3.23188,3.09306,2.9602,2.83305,2.71136,60.4117
"1939",181.317,174.9923,169.2948,163.6768,157.745,151.4155,144.8447,138.3325,132.1601,126.511,121.4321,116.9046,112.8315,109.0909,105.5723,102.1836,98.8503,95.529,92.1949,88.8381,85.4671,82.1115,78.7719,75.4339,72.1885,69.0513,66.0312,63.1363,60.3675,57.725,55.2038,52.7993,50.5045,48.3153,46.228,44.2354,42.3326,40.5147,38.7752,37.1129,35.5237,34.003,32.5486,31.1572,29.8259,28.5527,27.3342,26.1679,25.0508,23.98134,22.9575,22.27673,21.31623,20.39718,19.51782,18.67645,17.8714,17.10122,16.36431,15.65938,14.98501,14.33989,13.72273,13.13232,12.56746,12.02704,11.50999,11.01524,10.54183,10.08883,9.65534,9.24051,8.84353,8.46361,8.10004,7.75209,7.41909,7.1004,6.7954,6.50351,6.22416,5.95681,5.70094,5.45606,5.2217,4.99741,4.78276,4.57731,4.3807,4.19254,4.01245,3.84011,3.67516,3.5173,3.36622,3.22163,3.08325,2.95081,2.82406,2.70276,60.22
"1940",180.7591,173.5293,167.4751,162.0203,156.6398,150.9556,144.8863,138.5816,132.3296,126.4007,120.9721,116.09,111.7375,107.8228,104.2295,100.852,97.6018,94.4078,91.2276,88.0374,84.8273,81.6049,78.3983,75.2078,72.0194,68.92,65.924,63.0402,60.2761,57.6326,55.1095,52.7024,50.4068,48.2159,46.1259,44.1332,42.2309,40.4142,38.6786,37.0179,35.431,33.9139,32.4621,31.0736,29.7452,28.4743,27.2588,26.0955,24.98203,23.91547,22.8945,21.91717,21.26711,20.35024,19.47284,18.6333,17.83006,17.06147,16.32619,15.62272,14.94973,14.30592,13.69003,13.10084,12.53719,11.99793,11.482,10.98836,10.51605,10.06409,9.63162,9.21778,8.82175,8.44275,8.08006,7.73296,7.40077,7.08287,6.77862,6.48745,6.20879,5.94209,5.68685,5.44258,5.2088,4.98507,4.77094,4.56601,4.36988,4.18218,4.00254,3.83062,3.66608,3.50861,3.3579,3.21367,3.07563,2.94352,2.81709,2.69608,60.0712
"1941",181.5442,172.995,166.0739,160.2771,155.051,149.8914,144.4355,138.6056,132.5459,126.534,120.8307,115.6072,110.9093,106.7215,102.9566,99.5033,96.2602,93.1429,90.0826,87.0385,83.9874,80.9193,77.8411,74.7793,71.7337,68.691,65.7337,62.8754,60.1243,57.4877,54.9661,52.5597,50.2638,48.0743,45.9847,43.9914,42.0908,40.2766,38.544,36.8888,35.3049,33.7913,32.3444,30.9599,29.6356,28.3686,27.1566,25.9973,24.88785,23.82597,22.8087,21.835,20.90283,20.2829,19.40847,18.57167,17.77103,17.00492,16.27194,15.57065,14.89972,14.25788,13.64387,13.05649,12.49456,11.95699,11.44269,10.95064,10.47985,10.02938,9.59835,9.18589,8.79119,8.4135,8.05204,7.70613,7.37509,7.05828,6.75509,6.46492,6.18723,5.92145,5.6671,5.42368,5.1907,4.96775,4.75437,4.55014,4.3547,4.16765,3.98864,3.81731,3.65334,3.49642,3.34624,3.2025,3.06494,2.93329,2.8073,2.68671,59.8626
"1942",184.09,173.7457,165.5623,158.9349,153.3802,148.3659,143.4079,138.1586,132.5451,126.7078,120.915,115.4189,110.3852,105.8586,101.825,98.2012,94.8805,91.7659,88.776,85.845,82.9328,80.0169,77.0874,74.1502,71.23,68.3265,65.4265,62.6084,59.8851,57.2643,54.7527,52.3508,50.0586,47.8719,45.7865,43.7964,41.8978,40.0878,38.3597,36.7096,35.1332,33.6246,32.1832,30.8051,29.4864,28.2252,27.0186,25.8641,24.76007,23.7034,22.69198,21.72326,20.79579,19.90799,19.31768,18.48473,17.68782,16.92531,16.19563,15.49752,14.82961,14.19062,13.57931,12.99453,12.4351,11.89992,11.38794,10.89811,10.42948,9.9811,9.55207,9.14155,8.74872,8.37281,8.01308,7.66883,7.33938,7.0241,6.72236,6.4336,6.15724,5.89276,5.63964,5.3974,5.16556,4.94367,4.73132,4.5281,4.3336,4.14746,3.9693,3.79881,3.63563,3.47948,3.33002,3.18699,3.05009,2.91908,2.79369,2.67369,59.5724
"1943",189.0659,176.1829,166.2809,158.445,152.0952,146.7667,141.9484,137.1764,132.1192,126.7089,121.0829,115.5006,110.2049,105.3559,100.997,97.1146,93.6291,90.4385,87.4496,84.5841,81.7786,78.9945,76.2096,73.4139,70.6125,67.8286,65.0616,62.2987,59.6144,57.0205,54.5247,52.1329,49.8458,47.6632,45.5811,43.5954,41.7005,39.8928,38.1693,36.524,34.9528,33.4518,32.0155,30.643,29.3308,28.0753,26.8744,25.7256,24.62632,23.57508,22.56896,21.60609,20.68364,19.80061,18.95532,18.39319,17.60017,16.84133,16.11528,15.42056,14.75586,14.11992,13.5115,12.92946,12.37266,11.84,11.33044,10.84296,10.37658,9.93037,9.50345,9.09495,8.70408,8.33005,7.97213,7.62961,7.30184,6.98815,6.68796,6.40067,6.12572,5.86259,5.61076,5.36976,5.1391,4.91836,4.70709,4.50491,4.3114,4.12621,3.94898,3.77935,3.61702,3.46165,3.31296,3.17066,3.03447,2.90413,2.77939,2.66,59.2674
"1944",197.3913,180.9448,168.6085,159.1246,151.6112,145.5102,140.3741,135.7128,131.0841,126.1742,120.9236,115.4685,110.0612,104.9366,100.2485,96.0384,92.2931,88.9358,85.8682,83.0006,80.2575,77.5772,74.9223,72.2706,69.6118,66.95,64.3066,61.6806,59.0595,56.5134,54.0537,51.6873,49.4196,47.2514,45.1823,43.2085,41.3261,39.5299,37.8163,36.1825,34.6229,33.1336,31.7107,30.3492,29.048,27.8042,26.614,25.4756,24.38648,23.34451,22.34797,21.39422,20.48143,19.60703,18.76992,17.96866,17.4357,16.684,15.96471,15.27644,14.61789,13.98779,13.38495,12.80822,12.25647,11.72866,11.22373,10.74069,10.27858,9.83649,9.4135,9.0088,8.62157,8.25104,7.89648,7.55719,7.2325,6.92179,6.62444,6.33986,6.06752,5.80688,5.55745,5.31873,5.09026,4.87162,4.66237,4.46209,4.27043,4.087,3.91145,3.74344,3.58264,3.42875,3.28148,3.14053,3.00563,2.87653,2.75297,2.63472,58.7042
"1945",210.3142,188.913,173.1626,161.3463,152.2499,145.0273,139.1409,134.1622,129.6239,125.1081,120.3217,115.2149,109.9234,104.6913,99.7435,95.2257,91.1759,87.5793,84.3611,81.4262,78.6875,76.0722,73.5208,70.9967,68.478,65.9545,63.4295,60.9231,58.4338,55.9496,53.537,51.2063,48.9641,46.8159,44.7617,42.8016,40.9317,39.1485,37.4469,35.8236,34.2759,32.7985,31.3877,30.0397,28.7499,27.5174,26.3392,25.2116,24.13325,23.10148,22.11442,21.17045,20.26691,19.4022,18.57388,17.78088,17.02181,16.51699,15.80485,15.12346,14.47146,13.84762,13.25072,12.67965,12.13331,11.61064,11.11064,10.63232,10.17473,9.73698,9.31817,8.91748,8.5341,8.16727,7.81627,7.48039,7.15898,6.85141,6.55706,6.27537,6.00579,5.74781,5.50091,5.26461,5.03847,4.82205,4.61492,4.41669,4.22698,4.04542,3.87165,3.70535,3.54618,3.39387,3.24808,3.10857,2.97505,2.84726,2.72496,2.60792,58.1068
"1946",228.3897,201.2801,180.7817,165.6921,154.3522,145.5949,138.6059,132.8697,127.9792,123.496,119.0317,114.3184,109.3188,104.168,99.0999,94.3267,89.9828,86.1004,82.6615,79.5917,76.7987,74.1979,71.7188,69.304,66.9178,64.5389,62.1571,59.775,57.4113,55.0642,52.7224,50.4483,48.2517,46.1386,44.114,42.1782,40.3311,38.5691,36.8888,35.2853,33.7557,32.2973,30.9051,29.5757,28.3055,27.0902,25.9288,24.8186,23.75614,22.73998,21.7679,20.83774,19.94823,19.09695,18.28206,17.50157,16.75441,16.03914,15.56347,14.89245,14.25039,13.63604,13.0482,12.48576,11.94765,11.43285,10.94035,10.46922,10.01851,9.58734,9.17485,8.78023,8.40266,8.04143,7.69577,7.36503,7.04854,6.74569,6.45586,6.17851,5.91309,5.65908,5.41598,5.18333,4.96068,4.7476,4.54367,4.3485,4.16171,3.98295,3.81187,3.64813,3.49144,3.34146,3.19794,3.06057,2.92911,2.8033,2.68288,2.56764,57.2096
"1947",250.0232,218.5798,192.6221,172.992,158.5234,147.6257,139.1761,132.3944,126.7899,121.9806,117.5568,113.1583,108.5393,103.6704,98.683,93.7982,89.2142,85.0548,81.3461,78.0679,75.1471,72.4941,70.0274,67.6793,65.3943,63.1383,60.8908,58.6413,56.3924,54.1612,51.9461,49.7364,47.5906,45.5181,43.5244,41.6144,39.788,38.0454,36.3832,34.7981,33.2853,31.8424,30.4666,29.1534,27.8992,26.7011,25.5546,24.45912,23.41174,22.40957,21.45097,20.53397,19.65665,18.81748,18.01442,17.24583,16.50953,15.80472,15.12999,14.68129,14.0483,13.44263,12.8631,12.30858,11.77802,11.27042,10.78479,10.32021,9.87578,9.45062,9.04388,8.65479,8.28252,7.92637,7.58559,7.25954,6.94755,6.64899,6.36331,6.08992,5.82828,5.57791,5.33828,5.10897,4.88951,4.67948,4.47848,4.28611,4.102,3.9258,3.75718,3.59579,3.44134,3.29352,3.15205,3.01666,2.88708,2.76307,2.64439,2.5308,56.3887
"1948",267.773,239.2847,209.1834,184.3341,165.5324,151.6643,141.2038,133.077,126.5382,121.1208,116.4624,112.1753,107.9185,103.4598,98.7727,93.9828,89.2999,84.9114,80.9337,77.3903,74.2607,71.4742,68.9448,66.5945,64.3581,62.1831,60.0362,57.8979,55.7582,53.6192,51.4973,49.391,47.2897,45.2494,43.2787,41.3831,39.5669,37.8305,36.1736,34.5931,33.086,31.6477,30.2758,28.9677,27.7189,26.5266,25.3874,24.29732,23.25566,22.25982,21.30702,20.39553,19.52362,18.68952,17.89163,17.12812,16.39729,15.69724,15.02711,14.38557,13.95895,13.35711,12.78124,12.23022,11.70299,11.19854,10.7159,10.25416,9.81244,9.38988,8.98563,8.59891,8.22895,7.87501,7.53637,7.21237,6.90236,6.60571,6.32185,6.05022,5.79028,5.54152,5.30347,5.07563,4.8576,4.64895,4.44925,4.25813,4.07522,3.90018,3.73264,3.57232,3.41887,3.27202,3.13147,2.99696,2.86823,2.74503,2.62712,2.51428,56.0206
"1949",267.364,256.271,228.9985,200.1826,176.3843,158.3655,145.056,134.996,127.1597,120.8371,115.5863,111.065,106.9063,102.7872,98.4881,93.9834,89.3918,84.9114,80.7188,76.9226,73.5438,70.5616,67.908,65.5004,63.2644,61.1377,59.0698,57.0292,54.9973,52.9641,50.9319,48.9161,46.9151,44.9189,42.9807,41.1088,39.3081,37.5829,35.9334,34.3597,32.8583,31.4268,30.0606,28.7574,27.5149,26.3288,25.1962,24.11418,23.07873,22.08932,21.14347,20.23837,19.37272,18.54452,17.75214,16.9943,16.26909,15.57493,14.90999,14.27346,13.66411,13.25888,12.68722,12.14023,11.61685,11.11606,10.6369,10.17847,9.7399,9.32033,8.91895,8.53498,8.16765,7.81625,7.48005,7.1584,6.85064,6.55618,6.27442,6.00479,5.74679,5.49987,5.2636,5.03748,4.82108,4.61398,4.41578,4.2261,4.04457,3.87084,3.70457,3.54545,3.39316,3.24741,3.10792,2.97442,2.84666,2.72439,2.60737,2.49537,55.5992
"1950",244.0422,255.879,245.2564,219.147,191.5549,168.7579,151.4831,138.7082,129.0372,121.4909,115.3932,110.3238,105.9573,101.9447,97.9783,93.8486,89.5308,85.1369,80.8547,76.8509,73.2281,70.0053,67.1619,64.6327,62.3387,60.2088,58.1835,56.2147,54.2721,52.3378,50.4027,48.4686,46.55,44.6456,42.746,40.9014,39.12,37.4064,35.7647,34.195,32.6973,31.2686,29.9062,28.6062,27.366,26.1836,25.0549,23.97719,22.94739,21.96212,21.02059,20.12048,19.25921,18.43533,17.64726,16.8932,16.1721,15.48193,14.82135,14.18859,13.58285,13.003,12.61736,12.07337,11.55284,11.05478,10.57823,10.12225,9.686,9.26864,8.86937,8.48742,8.12202,7.77247,7.43807,7.11814,6.81205,6.51918,6.23897,5.97084,5.71426,5.46873,5.23377,5.00892,4.79375,4.58781,4.39073,4.20213,4.02163,3.84888,3.68355,3.52533,3.3739,3.22898,3.09028,2.95754,2.8305,2.70892,2.59257,2.481207,55.2836
"1951",210.9882,233.5599,244.8799,234.7028,209.6981,183.2649,161.4131,144.8394,132.5665,123.261,115.9889,110.1061,105.2125,100.9983,97.1305,93.3158,89.3537,85.22,81.0201,76.9316,73.112,69.658,66.5868,63.8783,61.4698,59.286,57.2589,55.3318,53.4587,51.6108,49.771,47.9305,46.091,44.2664,42.4553,40.6488,38.8948,37.2007,35.5711,34.0099,32.5172,31.093,29.7344,28.4388,27.2026,26.0232,24.89888,23.82561,22.80062,21.82145,20.88454,19.98912,19.13322,18.3142,17.53082,16.78136,16.06433,15.37857,14.72227,14.09411,13.49239,12.91638,12.36496,11.99826,11.48095,10.98597,10.51235,10.05917,9.62557,9.21074,8.81385,8.43418,8.07096,7.72349,7.39109,7.0731,6.76887,6.4778,6.1993,5.93283,5.67786,5.43387,5.20039,4.97697,4.76314,4.55852,4.3627,4.17529,3.99594,3.82429,3.66002,3.5028,3.35235,3.20835,3.07054,2.93865,2.81243,2.69162,2.576,2.465355,54.9305
"1952",181.5491,201.9257,223.5194,234.3416,224.5782,200.6116,175.2697,154.3033,138.3823,126.5736,117.6053,110.587,104.9048,100.1779,96.1104,92.3845,88.7199,84.9245,80.9738,76.9668,73.0707,69.434,66.1472,63.226,60.6508,58.3615,56.2864,54.3605,52.5301,50.7511,48.9964,47.2494,45.5019,43.7554,42.0233,40.3038,38.5887,36.9234,35.3151,33.7681,32.2859,30.8689,29.5168,28.2271,26.9972,25.8235,24.70397,23.63659,22.61775,21.64469,20.71522,19.82573,18.97577,18.1632,17.38574,16.64202,15.93058,15.24991,14.59892,13.97589,13.37958,12.80837,12.26157,11.73811,11.38999,10.89891,10.42903,9.97941,9.5492,9.13759,8.74377,8.36701,8.00659,7.66179,7.33193,7.01639,6.71451,6.4257,6.14939,5.88501,5.63206,5.39,5.15838,4.93674,4.72464,4.52166,4.32742,4.14152,3.96361,3.79335,3.63041,3.47446,3.32522,3.18239,3.0457,2.91487,2.78967,2.66984,2.55516,2.445405,54.486
"1953",160.6417,173.7504,193.2454,213.902,224.2364,214.8559,191.8733,167.5707,147.4529,132.1636,120.8113,112.1812,105.4231,99.951,95.4006,91.4887,87.9114,84.4,80.7711,76.9997,73.1791,69.4672,66.0043,62.8759,60.0964,57.6465,55.4692,53.4959,51.6648,49.9245,48.2335,46.5655,44.905,43.2439,41.5841,39.9377,38.3035,36.6734,35.0908,33.5623,32.092,30.6834,29.3367,28.0516,26.8258,25.657,24.54163,23.47763,22.46327,21.49489,20.57017,19.68677,18.84145,18.03376,17.26149,16.52258,15.81583,15.13971,14.49283,13.87416,13.28206,12.71536,12.1725,11.65284,11.15537,10.82455,10.35784,9.91128,9.48399,9.07514,8.68395,8.3097,7.95164,7.6091,7.28141,6.96794,6.66806,6.38117,6.1067,5.8441,5.59285,5.35245,5.12241,4.90229,4.69165,4.49008,4.29718,4.11258,3.93591,3.76684,3.60503,3.45017,3.30197,3.16014,3.0244,2.89449,2.77016,2.65117,2.5373,2.428305,54.105
"1954",148.4884,153.7415,166.2832,184.9333,204.6857,214.5445,205.5252,183.487,160.1857,140.8937,126.2258,115.3294,107.0432,100.5538,95.3007,90.9348,87.1847,83.7592,80.4014,76.9352,73.3363,69.6925,66.154,62.8537,59.8729,57.2248,54.8911,52.8172,50.9378,49.1938,47.5366,45.9262,44.3379,42.7567,41.175,39.5945,38.0268,36.4707,34.9186,33.4117,31.9562,30.5561,29.215,27.9326,26.7091,25.5419,24.42899,23.36695,22.35396,21.38806,20.46605,19.58556,18.74449,17.93965,17.1705,16.43526,15.73172,15.05879,14.41504,13.79913,13.21007,12.64631,12.10674,11.58987,11.09508,10.62143,10.30643,9.86207,9.43688,9.03004,8.64076,8.2683,7.91195,7.57103,7.24489,6.93288,6.63441,6.34888,6.07573,5.81439,5.56436,5.32514,5.09625,4.87723,4.66764,4.46708,4.27516,4.09149,3.91573,3.74752,3.58653,3.43247,3.28503,3.14392,3.00887,2.87963,2.75594,2.63756,2.52427,2.415841,53.8273
"1955",144.3254,142.1104,147.1328,159.1278,176.9576,195.823,205.1992,196.4978,175.3437,152.9924,134.4877,120.4156,109.959,102.0064,95.7795,90.7414,86.5573,82.9668,79.6911,76.4845,73.1782,69.7484,66.2783,62.9096,59.7688,56.9325,54.4132,52.1932,50.2206,48.433,46.7745,45.1985,43.6671,42.1567,40.6533,39.1494,37.6465,36.1558,34.6764,33.2005,31.7676,30.3837,29.0526,27.7773,26.558,25.3947,24.28497,23.22674,22.21701,21.25378,20.33542,19.4588,18.62167,17.82198,17.0567,16.32546,15.62639,14.95746,14.31766,13.70559,13.11999,12.55993,12.02392,11.51089,11.01946,10.54903,10.09868,9.79919,9.3767,8.97244,8.58563,8.2155,7.86137,7.52255,7.19841,6.88832,6.59167,6.30789,6.03641,5.7767,5.52823,5.2905,5.06305,4.84543,4.63719,4.43791,4.24722,4.06475,3.89013,3.723,3.56308,3.41002,3.26354,3.12335,2.98918,2.86079,2.73791,2.6203,2.507745,2.40003,53.475
"1956",147.8634,138.1261,136.0013,140.8008,152.2636,169.2941,187.2897,196.1818,187.7741,167.4696,146.0381,128.3011,114.8138,104.7918,97.1708,91.2056,86.3819,82.3786,78.9461,75.8175,72.7581,69.6066,66.3397,63.0357,59.8295,56.8407,54.1421,51.7454,49.6336,47.7573,46.0571,44.4797,42.9807,41.5244,40.088,38.6582,37.228,35.7988,34.3813,32.9744,31.571,30.2084,28.8923,27.6265,26.4137,25.25431,24.14807,23.09275,22.08655,21.12632,20.2104,19.33708,18.50348,17.70751,16.94703,16.21932,15.52396,14.85921,14.22314,13.61473,13.03271,12.47587,11.9433,11.43361,10.94577,10.47846,10.03113,9.60289,9.3181,8.91636,8.53194,8.16411,7.81216,7.47542,7.15324,6.84501,6.55014,6.26806,5.99821,5.74006,5.49309,5.25682,5.03076,4.81448,4.60753,4.40952,4.22003,4.03871,3.86519,3.69913,3.54022,3.38814,3.2426,3.10331,2.97001,2.84243,2.72034,2.60349,2.491661,2.384627,53.1318
